Image,MS,Adj_MS,Emotion_Similarity,Label,Combined_Score,Quality_Score
5357_JohnDerek_48_m.jpg,0.4,0.32,0.15,0,0.25,0.3271861
13108_GretaGarbo_58_f.jpg,0.38,0.29,0.38,0,0.48,0.2626676
6787_RowanAtkinson_52_m.jpg,0.6,0.46,0.38,1,0.56,0.2979289
2548_GaryOldman_34_m.jpg,0.58,0.47,0.2,1,0.37,0.41392186
14793_SilvanaMangano_24_f.jpg,0.5,0.37,0.06,0,0.17,0.6346484
2344_AbeVigoda_71_m.jpg,0.63,0.57,0.09,1,0.27,0.3256285
4538_DustinHoffman_45_m.jpg,0.34,0.23,0.08,0,0.13,0.3103869
6221_DickieMoore_85_m.jpg,0.48,0.45,0.38,0,0.54,0.41102618
13840_VanessaRedgrave_76_f.jpg,0.55,0.52,0.38,1,0.57,0.4216441
2552_GaryOldman_37_m.jpg,0.61,0.48,0.29,1,0.47,0.41685325
10128_JaneFonda_69_f.jpg,0.62,0.55,0.62,1,0.8,0.7817602
6705_PeterGraves_72_m.jpg,0.38,0.34,0.17,0,0.28,0.30153525
8473_WilliamHolden_39_m.jpg,0.44,0.36,0.14,0,0.26,0.27531284
7895_FredAstaire_41_m.jpg,0.61,0.42,0.55,1,0.7,0.46208307
9629_AlexandrakisAlekos_43_m.jpg,0.56,0.4,0.0,1,0.11,0.2974472
3942_BrianDennehy_40_m.jpg,0.43,0.39,0.41,0,0.55,0.24691969
13317_SigourneyWeaver_63_f.jpg,0.58,0.52,0.06,1,0.22,0.26237226
14380_LorettaYoung_75_f.jpg,0.47,0.4,0.28,0,0.43,0.7930823
10383_AnnMargret_36_f.jpg,0.53,0.45,0.48,1,0.64,0.3918215
4572_Fernandel_54_m.jpg,0.32,0.26,0.23,0,0.31,0.32117903
11227_PiaLindstrom_48_f.jpg,0.62,0.54,0.8,1,0.94,0.5814504
2466_ClaudeRich_41_m.jpg,0.53,0.48,0.08,1,0.23,0.296203
3544_MartinSheen_64_m.jpg,0.59,0.52,0.18,1,0.36,0.40463394
11105_JodieFoster_40_f.jpg,0.56,0.43,0.5,1,0.66,0.4902271
8190_PeterUstinov_18_m.jpg,0.5,0.38,0.03,0,0.13,0.23859689
14186_GeraldinePage_38_f.jpg,0.52,0.4,0.26,1,0.41,0.37156746
750_RonaldReagan_65_m.jpg,0.54,0.47,0.6,1,0.75,0.3578084
8267_ReginaldOwen_84_m.jpg,0.48,0.5,0.19,0,0.36,0.4848771
12070_ElsaMartinelli_42_f.jpg,0.52,0.47,0.3,1,0.47,0.35564306
4030_CharlieSheen_32_m.jpg,0.57,0.45,0.29,1,0.46,0.34808072
8510_CharlesBronson_58_m.jpg,0.51,0.36,0.22,1,0.36,0.40235648
7635_TellySavalas_66_m.jpg,0.58,0.51,0.48,1,0.66,0.41404012
14588_JenniferJones_36_f.jpg,0.56,0.41,0.48,1,0.63,0.32998806
15009_AnnMiller_23_f.jpg,0.56,0.44,0.17,1,0.33,0.37961102
15850_StefaniePowers_71_f.jpg,0.62,0.58,0.51,1,0.71,0.6118886
7190_JohnWayne_39_m.jpg,0.6,0.48,0.25,1,0.43,0.4247389
9072_JeanClaudeVanDamme_43_m.jpg,0.38,0.29,0.24,0,0.34,0.36694628
6431_JoanLorring_18_m.jpg,0.55,0.39,0.52,1,0.66,0.50455916
7900_FredAstaire_37_m.jpg,0.52,0.32,0.23,1,0.36,0.41652042
5964_JeanMarais_43_m.jpg,0.51,0.45,0.16,1,0.31,0.50059736
15223_DebraPaget_22_f.jpg,0.57,0.44,0.38,1,0.55,0.33148846
3984_BurtReynolds_37_m.jpg,0.5,0.45,0.23,0,0.39,0.35659727
2887_SamElliott_45_m.jpg,0.49,0.42,0.31,0,0.46,0.36672866
3490_MarisaPavan_25_m.jpg,0.54,0.42,0.03,1,0.15,0.46618974
16354_Dench_58_f.jpg,0.52,0.46,0.32,1,0.49,0.41326317
16314_Davis_45_f.jpg,0.56,0.45,0.46,1,0.63,0.50808156
8976_FredMacMurray_69_m.jpg,0.59,0.55,0.03,1,0.19,0.31156728
6430_JoanLorring_17_m.jpg,0.58,0.41,0.52,1,0.67,0.5835354
1558_IanHolm_34_m.jpg,0.46,0.43,0.09,0,0.22,0.40137377
875_WinstonChurchill_68_m.jpg,0.67,0.52,0.41,1,0.61,0.4352536
15911_VeraEllen_38_f.jpg,0.53,0.41,0.41,1,0.57,0.34765464
10134_JoanCusack_18_f.jpg,0.34,0.25,0.14,0,0.21,0.6178421
4360_RalphMacchio_45_m.jpg,0.58,0.46,0.06,1,0.2,0.2919163
8853_ArnoldSchwarzenegger_62_m.jpg,0.5,0.43,0.28,0,0.44,0.34303558
13801_ThelmaRitter_65_f.jpg,0.48,0.42,0.11,0,0.24,0.3946558
2349_AbeVigoda_80_m.jpg,0.65,0.61,0.24,1,0.46,0.36449155
2132_MelBrooks_88_m.jpg,0.61,0.62,0.45,1,0.67,0.32537875
15806_SarahDouglas_57_f.jpg,0.5,0.42,0.4,0,0.55,0.39753738
2584_GeneWilder_44_m.jpg,0.59,0.52,0.17,1,0.35,0.3982471
3411_KevinSpacey_29_m.jpg,0.55,0.41,0.21,1,0.36,0.33525977
5857_HerbertLom_51_m.jpg,0.5,0.46,0.48,0,0.64,0.41685832
13690_NormaShearer_27_f.jpg,0.37,0.27,0.42,0,0.51,0.29324898
13106_GretaGarbo_42_f.jpg,0.43,0.3,0.08,0,0.17,0.2630399
9532_RicardoMontalbаn_23_m.jpg,0.39,0.31,0.0,0,0.06,0.653289
8585_DavidCarradine_36_m.jpg,0.56,0.48,0.23,1,0.41,0.3144182
1706_EdHarris_47_m.jpg,0.29,0.24,0.26,0,0.33,0.3380462
10393_AnnMargret_54_f.jpg,0.52,0.45,0.39,1,0.56,0.26437515
10023_GoldieHawn_60_f.jpg,0.59,0.51,0.36,1,0.55,0.53619146
7389_LyleTalbot_58_m.jpg,0.53,0.47,0.38,1,0.55,0.4039234
12597_FrancesDee_25_f.jpg,0.53,0.41,0.3,1,0.46,0.48084155
13271_AmandaRedman_25_f.jpg,0.53,0.4,0.6,1,0.73,0.7609037
3780_SeanConnery_49_m.jpg,0.56,0.46,0.21,1,0.38,0.4383856
1472_RabindranathTagore_62_m.jpg,0.58,0.43,0.46,1,0.62,0.35928115
15800_SarahDouglas_47_f.jpg,0.57,0.47,0.13,1,0.29,0.2986308
7030_DavidNiven_29_m.jpg,0.67,0.51,0.5,1,0.69,0.6086479
7280_LeifErickson_32_m.jpg,0.59,0.49,0.32,1,0.51,0.53395724
3155_DannyDeVito_61_m.jpg,0.44,0.38,0.09,0,0.2,0.3662681
8796_AnthonyPerkins_38_m.jpg,0.48,0.39,0.44,0,0.58,0.2999432
13907_AnnieGirardot_74_f.jpg,0.48,0.44,0.49,0,0.64,0.6691729
8505_AlejandroRey_41_m.jpg,0.44,0.33,0.22,0,0.34,0.35752195
9989_GlennClose_44_f.jpg,0.71,0.58,0.52,1,0.73,0.6392006
7136_JeanPaulBelmondo_39_m.jpg,0.48,0.41,0.41,0,0.56,0.31501868
694_GeorgeHWBush_65_m.jpg,0.57,0.37,0.55,1,0.69,0.28463012
8658_JamesStewart_41_m.jpg,0.59,0.39,0.0,1,0.11,0.28934333
6819_StevenSpielberg_45_m.jpg,0.58,0.45,0.14,1,0.3,0.40891567
7090_Garycooper_35_m.jpg,0.57,0.41,0.42,1,0.58,0.35393843
8397_SpencerTracy_35_m.jpg,0.51,0.35,0.0,1,0.09,0.27022424
10589_KimBasinger_33_f.jpg,0.45,0.37,0.0,0,0.09,0.26026183
13275_AmandaRedman_31_f.jpg,0.5,0.41,0.27,0,0.42,0.72266555
8414_VictorMature_36_m.jpg,0.57,0.47,0.3,1,0.48,0.4112052
5203_CharlesGrodin_75_m.jpg,0.57,0.54,0.17,1,0.35,0.2973963
12647_IsabelleHuppert_25_f.jpg,0.48,0.36,0.27,0,0.41,0.29437354
5243_DavidMcCallum_69_m.jpg,0.58,0.52,0.07,1,0.23,0.39184186
2513_DonJohnson_37_m.jpg,0.56,0.46,0.63,1,0.78,0.35320178
16392_Houston_32_f.jpg,0.5,0.35,0.08,0,0.19,0.3861824
8296_RichardChamberlain_66_m.jpg,0.52,0.47,0.06,1,0.2,0.3733897
5901_HowardKeel_56_m.jpg,0.53,0.49,0.37,1,0.55,0.48720303
12748_JenniferAniston_34_f.jpg,0.36,0.27,0.17,0,0.25,0.33999357
15471_JeanetteMacDonald_31_f.jpg,0.58,0.48,0.6,1,0.76,0.7410525
2922_ScottGlenn_42_m.jpg,0.5,0.43,0.4,0,0.56,0.34197378
12596_FrancesDee_24_f.jpg,0.57,0.45,0.35,1,0.52,0.76799023
5688_RobertDeNiro_69_m.jpg,0.4,0.38,0.08,0,0.18,0.4355264
8533_CharlieChaplin_55_m.jpg,0.49,0.3,0.3,0,0.42,0.5002742
7868_ChristopherPlummer_45_m.jpg,0.5,0.43,0.35,0,0.51,0.25138444
11559_LaurenBacall_31_f.jpg,0.58,0.35,0.22,1,0.36,0.35896885
5249_DavidMcCallum_79_m.jpg,0.54,0.52,0.34,1,0.53,0.52389634
2797_PeterFonda_59_m.jpg,0.59,0.5,0.67,1,0.82,0.79078686
7201_JohnWayne_68_m.jpg,0.6,0.48,0.21,1,0.39,0.42320144
2099_MelBrooks_44_m.jpg,0.58,0.55,0.45,1,0.64,0.44448036
1064_EnricoFermi_48_m.jpg,0.65,0.51,0.5,1,0.69,0.47825205
2108_MelBrooks_55_m.jpg,0.53,0.49,0.1,1,0.25,0.2510781
10534_JoanCollins_31_f.jpg,0.62,0.56,0.39,1,0.6,0.30706346
550_angelamerkel_51_f.jpg,0.65,0.47,0.44,1,0.62,0.47154176
4754_MichelPiccoli_49_m.jpg,0.55,0.48,0.32,1,0.5,0.31135213
15719_MargaretNolan_64_f.jpg,0.37,0.32,0.28,0,0.39,0.41853717
2171_Mparkoulis_35_m.jpg,0.45,0.39,0.43,0,0.57,0.34845617
1120_FaradayMichael_35_m.jpg,0.52,0.43,0.62,1,0.75,0.5362721
15881_StВphaneAudran_55_f.jpg,0.46,0.4,0.0,0,0.09,0.27165604
9530_CHARLIERUGGLES_83_m.jpg,0.48,0.48,0.13,0,0.28,0.37030387
8180_PatrickSwayze_53_m.jpg,0.59,0.48,0.35,1,0.53,0.37387607
1033_EdwardTeller_72_m.jpg,0.59,0.28,0.6,1,0.7,0.5655305
10922_Arletty_57_f.jpg,0.59,0.52,0.45,1,0.64,0.33871925
12607_FrancesDee_43_f.jpg,0.58,0.47,0.07,1,0.22,0.33546463
656_TonyBlair_51_m.jpg,0.67,0.49,0.26,1,0.45,0.4652971
1041_EdwardTeller_17_m.jpg,0.55,0.35,0.6,1,0.72,0.64615804
13399_CelesteHolm_81_f.jpg,0.67,0.63,0.53,1,0.75,0.65285915
6784_RowanAtkinson_35_m.jpg,0.61,0.49,0.23,1,0.41,0.6053971
10011_GoldieHawn_37_f.jpg,0.6,0.5,0.36,1,0.55,0.3700644
11235_PiaLindstrom_63_f.jpg,0.67,0.58,0.8,1,0.95,0.6362422
3322_JeffBridges_21_m.jpg,0.43,0.33,0.14,0,0.25,0.3356543
13041_GeraldineChaplin_52_f.jpg,0.59,0.49,0.19,1,0.37,0.39813194
10508_FayeDunaway_34_f.jpg,0.43,0.37,0.14,0,0.26,0.3223435
7010_ChristopherWalken_48_m.jpg,0.64,0.53,0.17,1,0.36,0.2508921
584_QueenElizabet_35_f.jpg,0.59,0.53,0.52,1,0.7,0.44065902
6395_JamesCagney_81_m.jpg,0.44,0.46,0.26,0,0.42,0.2614885
16011_WillSmith_43_m.jpg,0.64,0.41,0.76,1,0.87,0.25823307
12046_DebbieReynolds_71_f.jpg,0.57,0.47,0.6,1,0.75,0.6862165
13977_GloriaSwanson_27_f.jpg,0.53,0.4,0.41,1,0.56,0.28946483
667_TonyBlair_25_m.jpg,0.47,0.25,0.52,0,0.61,0.42703405
5745_TommyLeeJones_49_m.jpg,0.63,0.52,0.26,1,0.46,0.3582908
11852_BarbaraBouchet_30_f.jpg,0.35,0.27,0.05,0,0.11,0.34158626
4078_ClintWalker_73_m.jpg,0.54,0.51,0.19,1,0.37,0.45239985
3000_WoodyAllen_72_m.jpg,0.64,0.56,0.45,1,0.65,0.32298005
7046_DavidNiven_65_m.jpg,0.57,0.45,0.11,1,0.26,0.31638348
5730_TommyLeeJones_30_m.jpg,0.36,0.28,0.41,0,0.51,0.33634165
15052_BettyGarrett_36_f.jpg,0.53,0.49,0.03,1,0.17,0.59048736
11925_CatherineSpaak_22_f.jpg,0.37,0.28,0.5,0,0.59,0.23664023
7215_JosephCotten_38_m.jpg,0.52,0.47,0.06,1,0.2,0.29602078
4482_WilliamDafoe_54_m.jpg,0.7,0.58,0.28,1,0.5,0.5217217
6557_LeeJCobb_53_m.jpg,0.5,0.39,0.12,0,0.25,0.24157034
8371_SimonMacCorkindale_52_m.jpg,0.63,0.51,0.23,1,0.42,0.44648275
11360_VirnaLisi_58_f.jpg,0.33,0.27,0.47,0,0.55,0.28199866
4576_Fernandel_59_m.jpg,0.55,0.48,0.16,1,0.33,0.32851028
2048_JonVoight_31_m.jpg,0.5,0.46,0.18,0,0.34,0.3567718
905_AndreasPapantreou_72_m.jpg,0.6,0.54,0.21,1,0.4,0.35130128
10931_Arletty_76_f.jpg,0.51,0.51,0.45,1,0.63,0.31528813
5369_JohnMalkovich_35_m.jpg,0.59,0.5,0.42,1,0.61,0.4179728
740_RonaldReagan_54_m.jpg,0.43,0.36,0.6,0,0.71,0.30154693
14193_GeraldinePage_43_f.jpg,0.52,0.39,0.49,1,0.63,0.6168455
4091_DickVanDyke_39_m.jpg,0.51,0.46,0.11,1,0.26,0.7577501
9659_BoDerek_44_f.jpg,0.66,0.52,0.5,1,0.69,0.6238386
14321_JoanFontaine_23_f.jpg,0.53,0.33,0.42,1,0.55,0.3909641
1193_ErnestRutherford_60_m.jpg,0.59,0.44,0.25,1,0.42,0.44269213
9933_AliMacGraw_54_f.jpg,0.54,0.47,0.36,1,0.53,0.32585794
5_MariaCallas_34_f.jpg,0.51,0.36,0.39,1,0.53,0.6471081
1603_AlCorley_34_m.jpg,0.63,0.52,0.28,1,0.48,0.30439293
122_MickJagger_20_m.jpg,0.56,0.41,0.29,1,0.45,0.34719172
11093_JodieFoster_26_f.jpg,0.58,0.44,0.32,1,0.49,0.6271807
6637_MelFerrer_56_m.jpg,0.47,0.43,0.54,0,0.68,0.28982875
16194_BillCosby_80_m.jpg,0.48,0.38,0.52,0,0.65,0.3525501
12229_IsabelleAdjani_27_f.jpg,0.49,0.37,0.42,0,0.56,0.32280025
13932_BettyGrable_36_f.jpg,0.39,0.3,0.6,0,0.68,0.6933453
5311_JackLemon_52_m.jpg,0.45,0.35,0.14,0,0.25,0.35909167
7541_RobertMorley_62_m.jpg,0.53,0.43,0.42,1,0.58,0.32917696
3643_OmarSharif_38_m.jpg,0.55,0.48,0.07,1,0.22,0.51407456
14192_GeraldinePage_46_f.jpg,0.54,0.4,0.14,1,0.28,0.38617328
9875_LauraDern_20_f.jpg,0.46,0.35,0.18,0,0.3,0.35187986
5427_KennethBranagh_31_m.jpg,0.52,0.42,0.04,1,0.16,0.3228597
224_ElvisPresley_38_m.jpg,0.54,0.42,0.43,1,0.59,0.30841923
13568_IreneDunne_51_f.jpg,0.54,0.47,0.28,1,0.45,0.3472915
12515_AnneBaxter_51_f.jpg,0.48,0.38,0.07,0,0.18,0.41894746
8945_FredMacMurray_24_m.jpg,0.49,0.4,0.42,0,0.57,0.3152189
2660_JerryLewis_82_m.jpg,0.49,0.33,0.06,0,0.16,0.34598222
9941_AliMacGraw_70_f.jpg,0.45,0.41,0.27,0,0.42,0.30457458
14630_BarbaraStanwyck_25_f.jpg,0.55,0.42,0.53,1,0.68,0.38994035
6760_RockHudson_44_m.jpg,0.5,0.39,0.36,0,0.51,0.64160144
1843_TomJones_38_m.jpg,0.5,0.43,0.35,0,0.51,0.65025705
6064_WilliamShatner_33_m.jpg,0.56,0.5,0.03,1,0.17,0.4226681
1625_AlPacino_30_m.jpg,0.57,0.39,0.23,1,0.38,0.40531725
6093_WilliamShatner_75_m.jpg,0.56,0.52,0.09,1,0.25,0.29879463
16128_SamuelJacksonn_55_m.jpg,0.53,0.44,0.12,1,0.27,0.32880262
8248_ReginaldOwen_51_m.jpg,0.49,0.44,0.11,0,0.25,0.28937814
3136_DannyDeVito_16_m.jpg,0.41,0.33,0.35,0,0.47,0.45534977
1984_JamesCaan_29_m.jpg,0.51,0.39,0.14,1,0.27,0.32599312
12918_BarbraStreisand_20_f.jpg,0.47,0.34,0.1,0,0.21,0.31874067
15869_StВphaneAudran_41_f.jpg,0.52,0.44,0.0,1,0.11,0.31667092
3294_JackColeman_26_m.jpg,0.61,0.46,0.15,1,0.32,0.46344128
7425_MickeyRooney_49_m.jpg,0.52,0.47,0.36,1,0.53,0.66509026
12889_RuthGordon_52_f.jpg,0.45,0.41,0.41,0,0.55,0.540381
15_MariaCallas_42_f.jpg,0.6,0.42,0.13,1,0.28,0.32545066
12742_JenniferAniston_29_f.jpg,0.54,0.4,0.43,1,0.58,0.43095613
10600_KimBasinger_60_f.jpg,0.51,0.46,0.31,1,0.48,0.38246363
3543_MartinSheen_63_m.jpg,0.61,0.54,0.13,1,0.31,0.33387247
7516_RichardBoone_49_m.jpg,0.48,0.4,0.41,0,0.56,0.32159445
15756_PamelaSueMartin_23_f.jpg,0.53,0.4,0.37,1,0.52,0.33871853
12072_ElsaMartinelli_49_f.jpg,0.51,0.46,0.03,1,0.16,0.3700733
10084_JaneBirkin_39_f.jpg,0.39,0.32,0.08,0,0.17,0.3268866
1071_FlemingAlex_68_m.jpg,0.5,0.37,0.27,0,0.41,0.31979212
13265_ShirleyMacLaine_45_f.jpg,0.56,0.35,0.48,1,0.62,0.5725247
3819_StacyKeach_55_m.jpg,0.46,0.4,0.39,0,0.53,0.38460785
7645_TonyCurtis_45_m.jpg,0.55,0.45,0.03,1,0.16,0.29566276
2297_SamNeill_37_m.jpg,0.51,0.44,0.36,1,0.52,0.39035207
15693_KathrynGrayson_69_f.jpg,0.56,0.51,0.53,1,0.7,0.37831193
10580_KathrynHays_70_f.jpg,0.5,0.46,0.5,0,0.66,0.6025998
638_mitsotakis_95_m.jpg,0.56,0.47,0.24,1,0.41,0.33699793
6622_MelFerrer_38_m.jpg,0.57,0.51,0.54,1,0.71,0.37674615
6200_DickieMoore_27_m.jpg,0.47,0.38,0.32,0,0.46,0.35779676
739_RonaldReagan_49_m.jpg,0.59,0.48,0.6,1,0.76,0.28179342
14021_GreerGarson_48_f.jpg,0.57,0.41,0.35,1,0.51,0.46865222
2767_LiamNeeson_57_m.jpg,0.58,0.5,0.21,1,0.39,0.43812254
8900_ChristopherEccleston_44_m.jpg,0.61,0.48,0.58,1,0.75,0.4647359
3657_OmarSharif_68_m.jpg,0.58,0.53,0.5,1,0.69,0.34400222
16478_SerenaWilliams_24_f.jpg,0.61,0.44,0.04,1,0.18,0.4031225
1611_AlCorley_49_m.jpg,0.67,0.54,0.48,1,0.68,0.31126177
10184_JoanLeslie_77_f.jpg,0.52,0.48,0.37,1,0.54,0.8614475
13612_JessicaTandy_40_f.jpg,0.55,0.5,0.54,1,0.71,0.51359034
8038_HorstBuchholz_28_m.jpg,0.58,0.45,0.19,1,0.36,0.47072905
12806_MargaretOBrien_67_f.jpg,0.41,0.36,0.39,0,0.52,0.5203815
15926_VeronicaLake_25_f.jpg,0.58,0.44,0.55,1,0.71,0.556332
5303_JackLemon_30_m.jpg,0.51,0.39,0.69,1,0.8,0.44739097
2428_ChevyChase_35_m.jpg,0.65,0.55,0.3,1,0.51,0.449165
9304_BurtLancaster_43_m.jpg,0.57,0.4,0.14,1,0.28,0.37115294
11691_MireilleDarc_71_f.jpg,0.57,0.53,0.32,1,0.51,0.74933887
10179_JoanLeslie_38_f.jpg,0.48,0.42,0.37,0,0.52,0.3857009
7674_UgoTognazzi_34_m.jpg,0.5,0.43,0.14,0,0.28,0.3156135
6376_JamesCagney_35_m.jpg,0.59,0.51,0.26,1,0.45,0.35301453
9183_PeterSellers_52_m.jpg,0.47,0.39,0.36,0,0.5,0.26369092
6564_LeeJCobb_44_m.jpg,0.54,0.41,0.12,1,0.26,0.31930453
7133_JeanPaulBelmondo_36_m.jpg,0.6,0.52,0.31,1,0.5,0.5885991
4999_WarrenBeatty_30_m.jpg,0.4,0.31,0.12,0,0.21,0.3229515
10406_BarbaraBain_36_f.jpg,0.56,0.52,0.24,1,0.43,0.5057703
8933_ErnestBorgnine_75_m.jpg,0.59,0.58,0.5,1,0.7,0.45762098
9510_CHARLIERUGGLES_50_m.jpg,0.56,0.5,0.43,1,0.61,0.3860133
13937_BettyGrable_45_f.jpg,0.6,0.48,0.6,1,0.76,0.70827067
4070_ClintWalker_50_m.jpg,0.46,0.41,0.25,0,0.4,0.40525132
9548_RicardoMontalbаn_51_m.jpg,0.51,0.46,0.0,1,0.12,0.42339632
6910_YvesMontand_70_m.jpg,0.58,0.54,0.39,1,0.59,0.27470374
6680_PeterGraves_40_m.jpg,0.53,0.46,0.17,1,0.33,0.6955673
7300_LeifErickson_64_m.jpg,0.41,0.36,0.13,0,0.24,0.2743528
8848_ArnoldSchwarzenegger_56_m.jpg,0.58,0.49,0.28,1,0.46,0.4249832
8434_WalterPidgeon_40_m.jpg,0.57,0.5,0.5,1,0.68,0.48594317
11959_AngelaLansbury_35_f.jpg,0.53,0.49,0.5,1,0.67,0.5297539
9628_AlexandrakisAlekos_40_m.jpg,0.48,0.34,0.0,0,0.08,0.33223036
4629_JamesGarner_72_m.jpg,0.4,0.32,0.26,0,0.37,0.41034743
13551_HelenHayes_83_f.jpg,0.59,0.55,0.47,1,0.66,0.6694195
13435_DanielleDarrieux_63_f.jpg,0.48,0.44,0.33,0,0.49,0.30149564
10825_PeggyLipton_66_f.jpg,0.62,0.55,0.65,1,0.82,0.78244907
5101_AnthonyHopkins_55_m.jpg,0.62,0.46,0.36,1,0.54,0.48474824
955_Gaddafi_51_m.jpg,0.52,0.36,0.17,1,0.3,0.287514
7813_AndyGriffith_69_m.jpg,0.45,0.43,0.11,0,0.24,0.3064456
12146_FrancescaAnnis_41_f.jpg,0.4,0.33,0.35,0,0.47,0.28776756
14012_GreerGarson_39_f.jpg,0.54,0.45,0.35,1,0.52,0.5391157
3009_AlanRickman_35_m.jpg,0.62,0.56,0.41,1,0.61,0.57276297
12325_MelindaDillion_66_f.jpg,0.5,0.45,0.28,0,0.44,0.44861257
5965_JeanMarais_44_m.jpg,0.58,0.51,0.16,1,0.34,0.45628455
9174_PeterSellers_34_m.jpg,0.57,0.41,0.36,1,0.52,0.36413142
4089_DickVanDyke_36_m.jpg,0.51,0.47,0.46,1,0.63,0.6965942
13829_VanessaRedgrave_65_f.jpg,0.53,0.47,0.26,1,0.43,0.5289957
934_FranklinDRoosevelt_52_m.jpg,0.67,0.49,0.37,1,0.56,0.47587875
8279_RichardChamberlain_39_m.jpg,0.36,0.32,0.28,0,0.39,0.42865124
13225_RoyScheider_50_f.jpg,0.51,0.43,0.36,1,0.52,0.56147325
14834_SimoneSignoret_21_f.jpg,0.35,0.25,0.05,0,0.1,0.36131877
8226_RandolphScott_44_m.jpg,0.58,0.5,0.09,1,0.25,0.32971248
12928_BarbraStreisand_58_f.jpg,0.54,0.43,0.45,1,0.61,0.693428
4192_HarveyKeitel_48_m.jpg,0.57,0.49,0.1,1,0.26,0.26814932
15533_JulieBishop_30_f.jpg,0.6,0.45,0.52,1,0.68,0.3775524
10162_JoanCusack_50_f.jpg,0.5,0.41,0.0,0,0.1,0.29841703
9883_LauraDern_33_f.jpg,0.6,0.46,0.14,1,0.3,0.3645708
16207_BillCosby_70_m.jpg,0.59,0.47,0.17,1,0.34,0.44015402
11007_EllenBurstyn_63_f.jpg,0.56,0.47,0.41,1,0.58,0.67290735
3999_BurtReynolds_69_m.jpg,0.52,0.43,0.28,1,0.44,0.40394917
13655_JuneAllyson_81_f.jpg,0.53,0.43,0.76,1,0.87,0.554252
15278_DyanCannon_69_f.jpg,0.56,0.43,0.81,1,0.91,0.66374093
5711_RoyRogers_50_m.jpg,0.59,0.52,0.2,1,0.39,0.48930582
479_JWMarriott_75_m.jpg,0.62,0.44,0.5,1,0.67,0.42505226
13555_HelenHayes_74_f.jpg,0.55,0.47,0.1,1,0.25,0.36396924
2007_JamesCaan_58_m.jpg,0.52,0.45,0.07,1,0.21,0.5886584
13803_VanessaRedgrave_29_f.jpg,0.43,0.34,0.26,0,0.38,0.58303124
5757_TommyLeeJones_63_m.jpg,0.61,0.54,0.26,1,0.46,0.38027164
7424_MickeyRooney_47_m.jpg,0.55,0.5,0.36,1,0.54,0.80975693
6502_JohnnyCash_43_m.jpg,0.55,0.43,0.11,1,0.25,0.49279326
3953_BrianDennehy_52_m.jpg,0.51,0.44,0.16,1,0.31,0.42441583
2210_NickNolte_62_m.jpg,0.53,0.46,0.36,1,0.53,0.32880455
4135_GenaRowlands_41_m.jpg,0.49,0.45,0.39,0,0.55,0.43925968
11972_AngelaLansbury_61_f.jpg,0.55,0.49,0.12,1,0.28,0.27573675
5401_JonFinch_31_m.jpg,0.45,0.37,0.36,0,0.5,0.34351802
4908_RomanPolanski_53_m.jpg,0.32,0.28,0.22,0,0.31,0.33129144
7647_TonyCurtis_33_m.jpg,0.5,0.44,0.48,0,0.63,0.4193811
16139_SamuelJacksonn_64_m.jpg,0.53,0.46,0.21,1,0.37,0.35111663
3608_MikeConnors_46_m.jpg,0.54,0.49,0.16,1,0.33,0.41882443
6444_JohnVernon_30_m.jpg,0.53,0.4,0.04,1,0.16,0.3188999
8942_ErnestBorgnine_91_m.jpg,0.56,0.6,0.5,1,0.7,0.46821782
8089_JohnForsythe_76_m.jpg,0.57,0.56,0.11,1,0.29,0.37751797
11501_JulieChristie_20_f.jpg,0.43,0.34,0.0,0,0.07,0.29198813
8425_VictorMature_53_m.jpg,0.45,0.39,0.3,0,0.44,0.3549795
14385_LorettaYoung_40_f.jpg,0.54,0.37,0.28,1,0.43,0.75423485
15689_KathrynGrayson_58_f.jpg,0.55,0.49,0.53,1,0.7,0.63991153
15501_JeanetteMacDonald_42_f.jpg,0.61,0.47,0.6,1,0.76,0.59698266
12849_MylКneDemongeot_24_f.jpg,0.5,0.39,0.0,0,0.1,0.30136466
16255_NelsonMandela_76_m.jpg,0.44,0.28,0.03,0,0.1,0.31405014
6732_RexHarrison_46_m.jpg,0.63,0.47,0.12,1,0.29,0.4025026
12782_MargaretOBrien_8_f.jpg,0.52,0.41,0.5,1,0.65,0.24647309
15880_StВphaneAudran_53_f.jpg,0.56,0.48,0.0,1,0.13,0.35768464
539_angelamerkel_50_f.jpg,0.65,0.44,0.22,1,0.39,0.5106919
9446_EdwardGRobinson_57_m.jpg,0.57,0.5,0.43,1,0.61,0.35207742
358_JPMorgan_48_m.jpg,0.55,0.39,0.5,1,0.64,0.49276158
14516_AudreyHepburn_22_f.jpg,0.56,0.42,0.44,1,0.6,0.78609115
15872_StВphaneAudran_44_f.jpg,0.55,0.47,0.0,1,0.12,0.29163182
10885_TippiHedren_55_f.jpg,0.62,0.55,0.42,1,0.62,0.64472836
8378_SpencerTracy_32_m.jpg,0.51,0.43,0.23,1,0.39,0.45580795
10541_JoanCollins_48_f.jpg,0.57,0.5,0.26,1,0.44,0.43985942
8163_LorneGreene_70_m.jpg,0.63,0.57,0.29,1,0.5,0.62114674
14357_LorettaYoung_16_f.jpg,0.52,0.4,0.34,1,0.49,0.26625618
2355_AbeVigoda_90_m.jpg,0.67,0.68,0.0,1,0.19,0.34286663
4413_RobertPowell_37_m.jpg,0.57,0.47,0.27,1,0.45,0.39517364
