Image,MS,Adj_MS,Emotion_Similarity,label
5693_RoyRogers_29_m.jpg,0.65,0.5,0.6,1
3067_BruceWillis_29_m.jpg,0.57,0.43,0.26,1
10030_HelenHunt_13_f.jpg,0.52,0.4,0.05,1
16121_SamuelJacksonn_52_m.jpg,0.57,0.47,0.18,1
12980_ClaudiaCardinale_25_f.jpg,0.46,0.35,0.17,0
725_RonaldReagan_56_m.jpg,0.45,0.33,0.6,0
15498_JeanetteMacDonald_39_f.jpg,0.49,0.37,0.21,0
2627_JamesWoods_58_m.jpg,0.72,0.62,0.3,1
7469_PeterMarkRichman_33_m.jpg,0.56,0.5,0.07,1
12697_JamieLeeCurtis_33_f.jpg,0.35,0.24,0.17,0
4653_JeffGoldblum_36_m.jpg,0.51,0.42,0.04,1
11096_JodieFoster_29_f.jpg,0.61,0.46,0.32,1
5223_DavidMcCallum_30_m.jpg,0.46,0.36,0.07,0
6693_PeterGraves_70_m.jpg,0.55,0.46,0.28,1
16029_MorganFreeman_41_m.jpg,0.5,0.32,0.32,0
1844_TomJones_40_m.jpg,0.55,0.46,0.27,1
10704_MaggieSmith_36_f.jpg,0.54,0.44,0.42,1
5317_JackLemon_43_m.jpg,0.55,0.4,0.69,1
4229_HelmutBerger_46_m.jpg,0.44,0.37,0.46,0
8389_SpencerTracy_55_m.jpg,0.49,0.35,0.23,0
14595_JenniferJones_22_f.jpg,0.63,0.44,0.48,1
13011_GeraldineChaplin_21_f.jpg,0.55,0.42,0.42,1
8520_CharlesBronson_65_m.jpg,0.57,0.47,0.11,1
10484_DianneWiest_42_f.jpg,0.52,0.45,0.0,1
13048_GeraldineChaplin_62_f.jpg,0.45,0.39,0.12,0
9686_MegRyan_40_f.jpg,0.58,0.46,0.18,1
7024_ChristopherWalken_67_m.jpg,0.63,0.57,0.35,1
6326_FernandoRey_68_m.jpg,0.54,0.5,0.31,1
14255_JanetGaynor_51_f.jpg,0.62,0.47,0.65,1
1294_MarieCurie_50_f.jpg,0.54,0.43,0.29,1
12045_DebbieReynolds_69_f.jpg,0.55,0.46,0.6,1
1776_TomHanks_42_m.jpg,0.57,0.46,0.14,1
7789_AndyGriffith_35_m.jpg,0.51,0.46,0.19,1
10268_LivUllmann_72_f.jpg,0.53,0.49,0.37,1
11976_AngelaLansbury_66_f.jpg,0.41,0.37,0.1,0
11179_LizaMinelli_30_f.jpg,0.56,0.33,0.5,1
4833_RobertRedford_56_m.jpg,0.49,0.41,0.14,0
11449_CyndiLauper_61_f.jpg,0.57,0.49,0.09,1
2595_GeneWilder_68_m.jpg,0.49,0.46,0.27,0
1808_TomHulce_35_m.jpg,0.56,0.45,0.5,1
13756_RitaHayworth_18_f.jpg,0.53,0.4,0.39,1
10924_Arletty_60_f.jpg,0.61,0.55,0.13,1
11422_AnnetteBening_51_f.jpg,0.24,0.2,0.25,0
13055_GeraldineChaplin_70_f.jpg,0.51,0.47,0.15,1
8395_SpencerTracy_35_m.jpg,0.61,0.42,0.0,1
16233_RichardPryor_55_m.jpg,0.46,0.38,0.03,0
14570_BeverlyRoberts_36_f.jpg,0.53,0.41,0.13,1
3751_RutgerHauer_29_m.jpg,0.47,0.36,0.36,0
9473_MaximilianShell_35_m.jpg,0.5,0.45,0.06,0
7240_JosephCotten_76_m.jpg,0.49,0.47,0.19,0
4578_Fernandel_61_m.jpg,0.5,0.44,0.26,0
3921_TommySands_21_m.jpg,0.5,0.38,0.09,0
12188_GlendaJackson_39_f.jpg,0.51,0.32,0.11,1
6156_DanaAndrews_54_m.jpg,0.55,0.48,0.39,1
5663_RayDanton_33_m.jpg,0.62,0.48,0.5,1
8768_AlecGuinness_37_m.jpg,0.64,0.44,0.43,1
10412_BarbaraBain_42_f.jpg,0.36,0.33,0.24,0
97_PaulAnka_48_m.jpg,0.53,0.36,0.46,1
12811_MaryTylerMoore_27_f.jpg,0.53,0.41,0.11,1
9107_MarlonBrando_17_m.jpg,0.42,0.33,0.5,0
11200_MonicaVitti_49_f.jpg,0.5,0.38,0.43,0
14619_YvonneDeCarlo_57_f.jpg,0.56,0.49,0.3,1
14992_AnnJillian_43_f.jpg,0.53,0.42,0.48,1
13542_HelenHayes_84_f.jpg,0.29,0.23,0.07,0
11804_ValerieHarper_66_f.jpg,0.55,0.49,0.69,1
3271_IanMcKellen_41_m.jpg,0.57,0.49,0.26,1
9352_GeorgesMarchal_61_m.jpg,0.53,0.46,0.44,1
2038_JohnJames_44_m.jpg,0.58,0.46,0.38,1
371_DavidSarnoff_75_m.jpg,0.6,0.31,0.09,1
717_RonaldReagan_13_m.jpg,0.35,0.27,0.6,0
2429_ChevyChase_32_m.jpg,0.69,0.59,0.3,1
7699_UgoTognazzi_56_m.jpg,0.5,0.43,0.39,0
13916_BettyGrable_19_f.jpg,0.56,0.42,0.6,1
4741_MichelPiccoli_38_m.jpg,0.51,0.45,0.12,1
12989_ClaudiaCardinale_35_f.jpg,0.51,0.42,0.2,1
10540_JoanCollins_39_f.jpg,0.58,0.52,0.26,1
7130_JeanPaulBelmondo_31_m.jpg,0.54,0.47,0.03,1
6109_CaryGrant_59_m.jpg,0.55,0.36,0.03,1
12263_JoanneWoodward_38_f.jpg,0.51,0.42,0.44,1
14179_EstherWilliams_76_f.jpg,0.68,0.62,0.88,1
5574_PatrickStewart_63_m.jpg,0.62,0.54,0.29,1
176_JhonLenon_20_m.jpg,0.48,0.35,0.45,0
3171_DerekJacobi_46_m.jpg,0.54,0.48,0.45,1
15005_AnnMiller_19_f.jpg,0.55,0.43,0.65,1
15919_VeronicaLake_18_f.jpg,0.58,0.44,0.27,1
15524_JulieBishop_21_f.jpg,0.6,0.45,0.13,1
15822_StefaniePowers_39_f.jpg,0.5,0.44,0.3,0
2359_AbeVigoda_20_m.jpg,0.31,0.05,0.24,0
14567_BeverlyRoberts_33_f.jpg,0.57,0.43,0.53,1
3349_JeffDaniels_26_m.jpg,0.55,0.42,0.52,1
14972_AmandaBlake_60_f.jpg,0.51,0.44,0.39,1
9982_GlennClose_33_f.jpg,0.65,0.54,0.52,1
262_michaeljackson_32_m.jpg,0.42,0.32,0.14,0
770_AdolfHitlerr_44_m.jpg,0.58,0.43,0.15,1
1614_AlCorley_52_m.jpg,0.67,0.54,0.48,1
12724_JanetLeigh_63_f.jpg,0.53,0.47,0.03,1
9917_AliMacGraw_31_f.jpg,0.49,0.43,0.0,0
16076_WillSmith_42_m.jpg,0.67,0.52,0.76,1
2937_ScottGlenn_56_m.jpg,0.52,0.45,0.4,1
5291_JackNicolson_17_m.jpg,0.28,0.13,0.28,0
6957_CharlesBoyer_38_m.jpg,0.59,0.51,0.21,1
11725_SusanSarandon_28_f.jpg,0.53,0.41,0.14,1
3834_StacyKeach_72_m.jpg,0.54,0.5,0.13,1
9020_HumphreyBogard_44_m.jpg,0.53,0.39,0.26,1
13114_JaneRussell_31_f.jpg,0.64,0.57,0.23,1
801_akistsoxatzopoulos_57_m.jpg,0.57,0.39,0.14,1
12178_GlendaJackson_67_f.jpg,0.4,0.31,0.33,0
2756_LiamNeeson_42_m.jpg,0.59,0.49,0.32,1
4454_StevenSeagal_60_m.jpg,0.61,0.53,0.0,1
9135_MichaelSarrazin_33_m.jpg,0.5,0.42,0.25,0
4163_GenaRowlands_84_m.jpg,0.55,0.55,0.39,1
6805_RoyScheider_51_m.jpg,0.6,0.46,0.36,1
14643_BarbaraStanwyck_35_f.jpg,0.56,0.45,0.18,1
728_RonaldReagan_32_m.jpg,0.41,0.33,0.25,0
9721_DorisDay_35_f.jpg,0.34,0.28,0.79,0
5998_JohnHuston_49_m.jpg,0.51,0.47,0.38,1
10607_LindaEvans_26_f.jpg,0.46,0.35,0.0,0
2675_JohnCleese_33_m.jpg,0.52,0.45,0.15,1
8350_SimonMacCorkindale_27_m.jpg,0.43,0.32,0.2,0
10572_KathrynHays_47_f.jpg,0.39,0.34,0.07,0
13401_CelesteHolm_86_f.jpg,0.65,0.64,0.53,1
2256_RodTaylor_28_m.jpg,0.51,0.39,0.05,1
13236_RoyScheider_74_f.jpg,0.52,0.36,0.06,1
3749_RutgerHauer_26_m.jpg,0.55,0.42,0.32,1
6704_PeterGraves_62_m.jpg,0.57,0.46,0.28,1
8066_JohnForsythe_37_m.jpg,0.46,0.42,0.37,0
11194_MonicaVitti_42_f.jpg,0.5,0.38,0.43,0
7447_NewmanPaul_35_m.jpg,0.43,0.38,0.16,0
16307_Carroll_32_f.jpg,0.44,0.27,0.09,0
9967_ElkeSommer_56_f.jpg,0.44,0.38,0.06,0
6794_RoyScheider_41_m.jpg,0.5,0.36,0.36,0
785_akistsoxatzopoulos_30_m.jpg,0.36,0.29,0.14,0
12519_AnneBaxter_29_f.jpg,0.5,0.35,0.07,0
1186_ErnestRutherford_60_m.jpg,0.53,0.34,0.0,1
8885_ChristopherEccleston_29_m.jpg,0.58,0.44,0.58,1
16328_Dee_40_f.jpg,0.33,0.33,0.29,0
14673_ClaudetteColbert_42_f.jpg,0.58,0.45,0.35,1
1661_BobDylan_31_m.jpg,0.52,0.44,0.19,1
9199_RichardBurton_44_m.jpg,0.61,0.42,0.0,1
14991_AnnJillian_42_f.jpg,0.59,0.47,0.48,1
15035_AnnMiller_69_f.jpg,0.34,0.31,0.05,0
11189_MonicaVitti_36_f.jpg,0.57,0.45,0.14,1
9881_LauraDern_30_f.jpg,0.61,0.46,0.18,1
9251_VittorioGassman_49_m.jpg,0.5,0.44,0.56,0
3391_JohnLithgow_49_m.jpg,0.59,0.51,0.16,1
3111_ChuckNorris_47_m.jpg,0.6,0.53,0.32,1
190_JhonLenon_10_m.jpg,0.38,0.27,0.31,0
5060_AnthonyAndrews_52_m.jpg,0.57,0.43,0.34,1
13893_AnnieGirardot_47_f.jpg,0.42,0.36,0.49,0
13490_GladysCooper_18_f.jpg,0.53,0.41,0.47,1
11597_MargeChampion_30_f.jpg,0.58,0.46,0.82,1
14689_ClaudetteColbert_84_f.jpg,0.5,0.48,0.23,0
4404_RobertPowell_26_m.jpg,0.47,0.36,0.27,0
5426_KennethBranagh_30_m.jpg,0.46,0.35,0.32,0
3606_MikeConnors_44_m.jpg,0.54,0.5,0.16,1
8539_CharlieChaplin_45_m.jpg,0.51,0.36,0.3,1
11694_OliviaHussey_14_f.jpg,0.44,0.34,0.04,0
8588_DavidCarradine_39_m.jpg,0.61,0.53,0.17,1
3879_SteveMartin_64_m.jpg,0.66,0.56,0.55,1
3007_AlanRickman_32_m.jpg,0.53,0.47,0.41,1
15526_JulieBishop_23_f.jpg,0.59,0.45,0.52,1
13212_MichellePfeiffer_55_f.jpg,0.63,0.53,0.18,1
4531_DustinHoffman_54_m.jpg,0.43,0.28,0.12,0
7165_JohnGarfield_27_m.jpg,0.55,0.41,0.16,1
15950_MartinLutherKing_37_m.jpg,0.46,0.33,0.1,0
14443_OliviadeHavilland_92_f.jpg,0.53,0.56,0.64,1
6530_KlausKinski_41_m.jpg,0.55,0.45,0.1,1
4542_DustinHoffman_37_m.jpg,0.43,0.27,0.08,0
5188_CharlesGrodin_46_m.jpg,0.55,0.5,0.17,1
1058_EnricoFermi_33_m.jpg,0.56,0.44,0.5,1
16237_NelsonMandela_26_m.jpg,0.43,0.35,0.38,0
1831_TomJones_23_m.jpg,0.44,0.34,0.09,0
531_angelamerkel_51_f.jpg,0.65,0.44,0.44,1
13628_JessicaTandy_61_f.jpg,0.59,0.49,0.54,1
4159_GenaRowlands_77_m.jpg,0.59,0.56,0.39,1
7800_AndyGriffith_49_m.jpg,0.61,0.54,0.36,1
14806_SilvanaMangano_38_f.jpg,0.56,0.44,0.55,1
614_Gorbachev_60_m.jpg,0.62,0.46,0.35,1
7112_GladysCooper_52_m.jpg,0.52,0.4,0.33,1
13707_NormaShearer_18_f.jpg,0.59,0.41,0.42,1
4513_CarlosSantana_56_m.jpg,0.59,0.47,0.22,1
2327_AbeVigoda_52_m.jpg,0.62,0.59,0.29,1
8488_WilliamHolden_60_m.jpg,0.47,0.4,0.21,0
15390_JanePowell_41_f.jpg,0.55,0.5,0.69,1
11327_VirnaLisi_19_f.jpg,0.42,0.32,0.06,0
3552_MartinSheen_72_m.jpg,0.55,0.51,0.15,1
14995_AnnJillian_47_f.jpg,0.51,0.41,0.48,1
13869_AnneBancroft_72_f.jpg,0.5,0.42,0.53,0
586_QueenElizabet_38_f.jpg,0.54,0.48,0.52,1
6932_BorisKarloff_47_m.jpg,0.53,0.42,0.18,1
773_AdolfHitlerr_36_m.jpg,0.53,0.4,0.0,1
2575_GeneWilder_34_m.jpg,0.58,0.52,0.2,1
14661_ClaudetteColbert_31_f.jpg,0.38,0.32,0.23,0
5913_HowardKeel_71_m.jpg,0.59,0.54,0.37,1
813_JosephStalin_59_m.jpg,0.52,0.41,0.19,1
7070_FessParker_38_m.jpg,0.6,0.51,0.16,1
15187_CydCharisse_40_f.jpg,0.48,0.45,0.06,0
10533_JoanCollins_29_f.jpg,0.55,0.43,0.39,1
14119_SusannahYork_31_f.jpg,0.57,0.49,0.17,1
7247_KrisKristofferson_38_m.jpg,0.49,0.44,0.11,0
15106_BonnieHunt_51_f.jpg,0.54,0.45,0.76,1
6631_MelFerrer_45_m.jpg,0.64,0.57,0.54,1
8774_AlecGuinness_40_m.jpg,0.65,0.43,0.17,1
180_JhonLenon_30_m.jpg,0.5,0.37,0.1,0
13268_AmandaRedman_22_f.jpg,0.49,0.38,0.6,0
12208_ImeldaStaunton_50_f.jpg,0.57,0.47,0.46,1
5774_BenGazzara_37_m.jpg,0.56,0.49,0.44,1
8586_DavidCarradine_37_m.jpg,0.6,0.52,0.3,1
15890_StВphaneAudran_68_f.jpg,0.53,0.49,0.0,1
10757_OrnellaMuti_21_f.jpg,0.36,0.27,0.37,0
15736_MaryTamm_30_f.jpg,0.57,0.43,0.12,1
7269_KrisKristofferson_74_m.jpg,0.47,0.44,0.32,0
4312_MichaelPalin_33_m.jpg,0.57,0.48,0.09,1
15031_AnnMiller_59_f.jpg,0.61,0.53,0.65,1
10642_LuiseRainer_25_f.jpg,0.55,0.42,0.08,1
8602_DavidCarradine_70_m.jpg,0.61,0.51,0.17,1
8454_WalterPidgeon_64_m.jpg,0.57,0.51,0.14,1
3602_MikeConnors_40_m.jpg,0.58,0.55,0.47,1
13071_GraceKelly_45_f.jpg,0.54,0.37,0.52,1
15580_KateOMara_24_f.jpg,0.54,0.42,0.12,1
14844_SimoneSignoret_48_f.jpg,0.55,0.42,0.23,1
8044_HorstBuchholz_59_m.jpg,0.62,0.43,0.58,1
779_AdolfHitlerr_30_m.jpg,0.56,0.35,0.23,1
11863_BarbaraBouchet_57_f.jpg,0.51,0.42,0.4,1
11794_ValerieHarper_43_f.jpg,0.55,0.47,0.69,1
3030_AlanRickman_64_m.jpg,0.6,0.52,0.21,1
1507_GabrielGarciaMarquez_57_m.jpg,0.48,0.31,0.33,0
4762_MichelPiccoli_56_m.jpg,0.61,0.54,0.0,1
13646_JuneAllyson_35_f.jpg,0.57,0.46,0.76,1
13650_JuneAllyson_40_f.jpg,0.37,0.3,0.0,0
7032_DavidNiven_30_m.jpg,0.64,0.5,0.5,1
4490_CarlosSantana_25_m.jpg,0.55,0.43,0.16,1
7454_NewmanPaul_50_m.jpg,0.6,0.48,0.16,1
12306_MelindaDillion_37_f.jpg,0.45,0.38,0.2,0
9216_RobertMitchum_72_m.jpg,0.59,0.39,0.5,1
1637_AlPacino_50_m.jpg,0.54,0.4,0.23,1
14620_YvonneDeCarlo_60_f.jpg,0.57,0.5,0.3,1
13546_HelenHayes_30_f.jpg,0.3,0.17,0.1,0
13192_MichellePfeiffer_35_f.jpg,0.24,0.19,0.5,0
1623_AlPacino_68_m.jpg,0.57,0.31,0.04,1
311_MichaelBloomberg_57_m.jpg,0.58,0.41,0.13,1
4442_StevenSeagal_47_m.jpg,0.5,0.41,0.12,0
15217_DebraPaget_17_f.jpg,0.57,0.44,0.38,1
5729_TommyLeeJones_29_m.jpg,0.52,0.4,0.06,1
2156_MelGibson_45_m.jpg,0.49,0.39,0.12,0
9333_GeorgesMarchal_22_m.jpg,0.42,0.33,0.44,0
6180_DenzelWashington_22_m.jpg,0.58,0.37,0.56,1
5941_JackLarson_77_m.jpg,0.61,0.54,0.44,1
12266_JoanneWoodward_60_f.jpg,0.56,0.47,0.16,1
8558_CliffRobertson_50_m.jpg,0.62,0.57,0.54,1
5416_JonFinch_54_m.jpg,0.41,0.35,0.36,0
2588_GeneWilder_53_m.jpg,0.59,0.53,0.17,1
10857_SusanGeorge_20_f.jpg,0.6,0.46,0.41,1
15202_CydCharisse_73_f.jpg,0.54,0.5,0.57,1
166_WaltDisney_21_m.jpg,0.31,0.19,0.1,0
16420_Turner_44_f.jpg,0.42,0.35,0.05,0
10100_JaneBirkin_63_f.jpg,0.52,0.46,0.24,1
5119_ArmandAssante_44_m.jpg,0.61,0.49,0.15,1
6039_RafVallone_47_m.jpg,0.57,0.49,0.37,1
13684_LilliPalmer_59_f.jpg,0.43,0.37,0.17,0
11017_EllenBurstyn_76_f.jpg,0.64,0.57,0.41,1
10645_LuiseRainer_27_f.jpg,0.48,0.37,0.36,0
14699_ElizabethTaylor_75_f.jpg,0.55,0.27,0.5,1
6695_PeterGraves_79_m.jpg,0.52,0.44,0.28,1
11488_JulieAndrews_46_f.jpg,0.51,0.44,0.14,1
686_FidelCastro_33_m.jpg,0.49,0.18,0.25,0
12525_AnneBaxter_58_f.jpg,0.45,0.38,0.4,0
16125_SamuelJacksonn_52_m.jpg,0.51,0.42,0.12,1
1891_AlanYoung_66_m.jpg,0.45,0.43,0.65,0
8642_JamesStewart_31_m.jpg,0.6,0.47,0.38,1
10486_DianneWiest_44_f.jpg,0.54,0.45,0.12,1
2786_MickJagger_49_m.jpg,0.52,0.41,0.2,1
4688_JohnTravolta_55_m.jpg,0.56,0.38,0.48,1
15247_DyanCannon_20_f.jpg,0.36,0.29,0.04,0
12739_JenniferAniston_26_f.jpg,0.31,0.23,0.17,0
8632_FrankSinatra_28_m.jpg,0.57,0.34,0.46,1
3830_StacyKeach_68_m.jpg,0.51,0.46,0.08,1
13083_GraceKelly_48_f.jpg,0.51,0.4,0.04,1
7594_SylvesterStallone_38_m.jpg,0.59,0.48,0.12,1
7767_AlbertoSordi_51_m.jpg,0.54,0.46,0.15,1
4487_CarlosSantana_20_m.jpg,0.45,0.36,0.41,0
6129_CaryGrant_28_m.jpg,0.51,0.28,0.38,1
891_AndreasPapantreou_48_m.jpg,0.61,0.53,0.29,1
3388_JohnLithgow_46_m.jpg,0.57,0.49,0.44,1
1885_AlanYoung_44_m.jpg,0.58,0.51,0.65,1
634_mitsotakis_70_m.jpg,0.61,0.47,0.19,1
15185_CydCharisse_38_f.jpg,0.51,0.48,0.11,1
3016_AlanRickman_46_m.jpg,0.44,0.38,0.41,0
1069_FlemingAlex_74_m.jpg,0.62,0.41,0.27,1
8390_SpencerTracy_33_m.jpg,0.57,0.42,0.23,1
15479_JeanetteMacDonald_39_f.jpg,0.4,0.32,0.6,0
6547_LeeJCobb_24_m.jpg,0.34,0.26,0.04,0
10219_KathyBates_23_f.jpg,0.39,0.31,0.21,0
10524_FayeDunaway_61_f.jpg,0.59,0.5,0.64,1
756_WEBDuBois_4_m.jpg,0.45,0.37,0.67,0
3927_TommySands_27_m.jpg,0.42,0.33,0.05,0
5174_BobHope_82_m.jpg,0.61,0.6,0.25,1
3651_OmarSharif_52_m.jpg,0.45,0.39,0.07,0
15239_DebraPaget_42_f.jpg,0.56,0.46,0.44,1
959_Gaddafi_30_m.jpg,0.45,0.31,0.1,0
6648_MelFerrer_89_m.jpg,0.6,0.66,0.54,1
7307_LinoVentura_38_m.jpg,0.54,0.46,0.13,1
9320_GeorgeMontgomery_40_m.jpg,0.58,0.46,0.43,1
8144_LorneGreene_46_m.jpg,0.68,0.58,0.29,1
6080_WilliamShatner_64_m.jpg,0.58,0.51,0.23,1
6529_KlausKinski_40_m.jpg,0.53,0.43,0.31,1
15999_NeildeGrasseTyson_51_m.jpg,0.53,0.41,0.17,1
8039_HorstBuchholz_30_m.jpg,0.39,0.3,0.03,0
6850_ThomasTerry_43_m.jpg,0.58,0.49,0.03,1
738_RonaldReagan_44_m.jpg,0.61,0.5,0.6,1
1951_JamesBest_38_m.jpg,0.43,0.4,0.0,0
7786_AndyGriffith_31_m.jpg,0.57,0.52,0.36,1
930_FranklinDRoosevelt_56_m.jpg,0.59,0.42,0.37,1
14040_JudyGarland_21_f.jpg,0.36,0.27,0.12,0
5573_PatrickStewart_62_m.jpg,0.66,0.57,0.29,1
5077_AnthonyHopkins_49_m.jpg,0.6,0.52,0.18,1
12560_AlikiBoug_31_f.jpg,0.54,0.37,0.39,1
3746_RogerAllam_61_m.jpg,0.56,0.49,0.07,1
16251_NelsonMandela_89_m.jpg,0.6,0.42,0.24,1
4874_RogerMoore_81_m.jpg,0.5,0.51,0.25,0
9821_JaneAsher_65_f.jpg,0.5,0.43,0.06,0
11082_JeanneMoreau_85_f.jpg,0.44,0.44,0.26,0
9249_VittorioGassman_45_m.jpg,0.52,0.46,0.56,1
2268_RodTaylor_41_m.jpg,0.57,0.48,0.05,1
15125_CatherineSchell_38_f.jpg,0.6,0.5,0.66,1
10988_DonnaDouglas_70_f.jpg,0.56,0.5,0.75,1
9242_VittorioGassman_37_m.jpg,0.36,0.33,0.18,0
14591_JenniferJones_29_f.jpg,0.61,0.44,0.48,1
2520_DonJohnson_47_m.jpg,0.65,0.54,0.63,1
12286_LauraAntonelli_35_f.jpg,0.59,0.49,0.16,1
5499_MichaelKeaton_47_m.jpg,0.59,0.48,0.29,1
13127_JaneRussell_55_f.jpg,0.69,0.63,0.0,1
15790_SarahDouglas_31_f.jpg,0.47,0.39,0.03,0
6466_JohnVernon_57_m.jpg,0.54,0.47,0.19,1
1488_GabrielGarciaMarquez_52_m.jpg,0.56,0.46,0.33,1
613_Gorbachev_82_m.jpg,0.48,0.34,0.15,0
11687_MireilleDarc_67_f.jpg,0.55,0.5,0.32,1
516_AlKapone_30_m.jpg,0.56,0.41,0.3,1
8926_ErnestBorgnine_59_m.jpg,0.52,0.49,0.17,1
7863_ChristopherPlummer_38_m.jpg,0.57,0.49,0.23,1
8573_CliffRobertson_47_m.jpg,0.55,0.35,0.11,1
9972_ElkeSommer_63_f.jpg,0.56,0.49,0.56,1
2946_ScottGlenn_67_m.jpg,0.54,0.49,0.23,1
14775_ShelleyWinters_56_f.jpg,0.58,0.44,0.55,1
3026_AlanRickman_60_m.jpg,0.58,0.49,0.41,1
7398_LyleTalbot_92_m.jpg,0.51,0.56,0.38,1
10048_HelenHunt_35_f.jpg,0.71,0.56,0.73,1
5446_MartinScorsese_40_m.jpg,0.52,0.43,0.03,1
15344_ErinGray_35_f.jpg,0.63,0.53,0.69,1
14519_AudreyHepburn_25_f.jpg,0.48,0.36,0.05,0
13540_HelenHayes_50_f.jpg,0.55,0.43,0.47,1
8468_WilliamHolden_29_m.jpg,0.45,0.34,0.1,0
4496_CarlosSantana_49_m.jpg,0.58,0.46,0.41,1
8235_RandolphScott_60_m.jpg,0.6,0.54,0.43,1
4152_GenaRowlands_68_m.jpg,0.59,0.53,0.39,1
1358_BertrandRussell_89_m.jpg,0.58,0.38,0.1,1
11585_LindsayWagner_61_f.jpg,0.61,0.53,0.45,1
6827_StevenSpielberg_61_m.jpg,0.64,0.44,0.55,1
14863_BernadetteLafont_24_f.jpg,0.41,0.32,0.23,0
3962_BrianDennehy_64_m.jpg,0.6,0.53,0.16,1
11281_SophiaLoren_31_f.jpg,0.59,0.49,0.15,1
10930_Arletty_73_f.jpg,0.56,0.54,0.13,1
6459_JohnVernon_49_m.jpg,0.57,0.47,0.19,1
13445_DanielleDarrieux_80_f.jpg,0.47,0.45,0.41,0
11373_ZsaZsaGabor_44_f.jpg,0.58,0.54,0.26,1
16344_Dee_84_f.jpg,0.52,0.4,0.1,1
6283_ErrolFlynn_31_m.jpg,0.46,0.33,0.39,0
583_QueenElizabet_26_f.jpg,0.55,0.44,0.52,1
2899_SamElliott_59_m.jpg,0.56,0.48,0.15,1
13580_IreneDunne_72_f.jpg,0.57,0.54,0.28,1
7155_JeanPaulBelmondo_59_m.jpg,0.56,0.46,0.31,1
8448_WalterPidgeon_54_m.jpg,0.53,0.45,0.5,1
3130_ChuckNorris_68_m.jpg,0.55,0.5,0.32,1
10811_PeggyLipton_47_f.jpg,0.56,0.46,0.29,1
9692_MegRyan_46_f.jpg,0.55,0.44,0.33,1
9945_AliMacGraw_74_f.jpg,0.59,0.57,0.09,1
12577_DonnaReed_29_f.jpg,0.54,0.41,0.3,1
6930_BorisKarloff_45_m.jpg,0.5,0.4,0.18,0
3976_BurtReynolds_26_m.jpg,0.51,0.4,0.21,1
11225_PiaLindstrom_44_f.jpg,0.63,0.55,0.04,1
9442_EdwardGRobinson_53_m.jpg,0.63,0.55,0.43,1
6968_CharlesBoyer_54_m.jpg,0.45,0.38,0.15,0
6333_JamesArness_26_m.jpg,0.53,0.41,0.37,1
11679_MireilleDarc_54_f.jpg,0.56,0.48,0.39,1
1888_AlanYoung_50_m.jpg,0.58,0.52,0.65,1
8919_ErnestBorgnine_52_m.jpg,0.53,0.5,0.22,1
11071_JeanneMoreau_68_f.jpg,0.41,0.38,0.24,0
10489_DianneWiest_49_f.jpg,0.53,0.45,0.17,1
15071_BettyGarrett_76_f.jpg,0.67,0.63,0.85,1
13521_HelenHayes_77_f.jpg,0.57,0.3,0.47,1
10496_DianneWiest_60_f.jpg,0.6,0.52,0.12,1
15414_JanePowell_77_f.jpg,0.65,0.61,0.69,1
3291_JackColeman_23_m.jpg,0.56,0.43,0.15,1
432_JohnDRockefeller_32_m.jpg,0.52,0.36,0.5,1
5336_JeanGabin_32_m.jpg,0.53,0.26,0.15,1
14208_GeraldinePage_45_f.jpg,0.39,0.29,0.14,0
11409_AnnetteBening_37_f.jpg,0.56,0.45,0.04,1
9326_GeorgeMontgomery_50_m.jpg,0.36,0.29,0.43,0
548_angelamerkel_54_f.jpg,0.65,0.47,0.44,1
9102_LawrenceTierney_34_m.jpg,0.54,0.32,0.16,1
13223_RoyScheider_48_f.jpg,0.62,0.52,0.21,1
10530_FayeDunaway_70_f.jpg,0.55,0.51,0.64,1
2471_ClaudeRich_51_m.jpg,0.33,0.3,0.08,0
12716_JanetLeigh_39_f.jpg,0.58,0.49,0.23,1
505_motherTereza_80_f.jpg,0.57,0.5,0.13,1
633_mitsotakis_66_m.jpg,0.57,0.45,0.24,1
8360_SimonMacCorkindale_38_m.jpg,0.66,0.53,0.23,1
8701_MurrayHamilton_45_m.jpg,0.62,0.52,0.21,1
254_TheodorakisMikis_48_m.jpg,0.39,0.24,0.25,0
3604_MikeConnors_42_m.jpg,0.46,0.43,0.16,0
904_AndreasPapantreou_74_m.jpg,0.56,0.5,0.29,1
4748_MichelPiccoli_43_m.jpg,0.57,0.5,0.12,1
585_QueenElizabet_35_f.jpg,0.54,0.49,0.04,1
1328_AlbertCamus_40_m.jpg,0.63,0.47,0.48,1
1156_FrederickSanger_60_m.jpg,0.6,0.52,0.6,1
12180_GlendaJackson_74_f.jpg,0.53,0.42,0.33,1
917_TheodoreRoosevelt_57_m.jpg,0.36,0.26,0.21,0
16423_Turner_45_f.jpg,0.46,0.37,0.16,0
462_BerryGordy_78_m.jpg,0.5,0.48,0.58,0
15810_SarahDouglas_61_f.jpg,0.58,0.51,0.4,1
6841_StevenSpielberg_34_m.jpg,0.57,0.31,0.05,1
6692_PeterGraves_69_m.jpg,0.52,0.44,0.03,1
2377_AlainDelon_58_m.jpg,0.49,0.34,0.04,0
8091_JohnForsythe_88_m.jpg,0.42,0.46,0.11,0
5130_ArmandAssante_46_m.jpg,0.61,0.49,0.24,1
